id,duration,start_date,start_station_name,start_station_id,end_date,end_station_name,end_station_id,bike_id,subscription_type,zip_code
6408,12459,8/30/2013 19:53,San Pedro Square,6,8/30/2013 23:21,Japantown,9,640,Customer,93726
5716,14545,8/30/2013 13:53,Mechanics Plaza (Market at Battery),75,8/30/2013 17:56,Embarcadero at Sansome,60,439,Customer,94123
5241,15160,8/30/2013 10:02,University and Emerson,35,8/30/2013 14:15,University and Emerson,35,95,Customer,
5537,16570,8/30/2013 12:29,Temporary Transbay Terminal (Howard at Beale),55,8/30/2013 17:05,Embarcadero at Vallejo,48,587,Customer,
5253,16713,8/30/2013 10:24,Redwood City Caltrain Station,22,8/30/2013 15:03,Palo Alto Caltrain Station,34,257,Customer,94303
5113,34449,8/30/2013 2:16,Japantown,9,8/30/2013 11:50,Japantown,9,52,Customer,95148
7250,68,8/31/2013 16:53,University and Emerson,35,8/31/2013 16:54,University and Emerson,35,100,Subscriber,97214
6832,128,8/31/2013 13:03,MLK Library,11,8/31/2013 13:05,SJSU 4th at San Carlos,12,64,Subscriber,95112
6768,173,8/31/2013 12:20,San Jose City Hall,10,8/31/2013 12:23,SJSU 4th at San Carlos,12,673,Subscriber,95112
7277,177,8/31/2013 17:10,Franklin at Maple,21,8/31/2013 17:13,Broadway at Main,25,239,Subscriber,94063
6776,186,8/31/2013 12:24,SJSU 4th at San Carlos,12,8/31/2013 12:27,MLK Library,11,64,Subscriber,95112
6945,199,8/31/2013 13:54,MLK Library,11,8/31/2013 13:57,St James Park,13,38,Subscriber,95112
6483,221,8/31/2013 0:23,Broadway at Main,25,8/31/2013 0:27,Franklin at Maple,21,207,Subscriber,94063
7047,259,8/31/2013 14:46,Paseo de San Antonio,7,8/31/2013 14:51,Paseo de San Antonio,7,646,Subscriber,95112
7238,281,8/31/2013 16:48,Redwood City Caltrain Station,22,8/31/2013 16:53,Franklin at Maple,21,239,Subscriber,94063
6608,283,8/31/2013 10:47,Franklin at Maple,21,8/31/2013 10:52,Redwood City Caltrain Station,22,207,Subscriber,94063
6696,296,8/31/2013 11:42,San Antonio Caltrain Station,29,8/31/2013 11:47,San Antonio Caltrain Station,29,127,Customer,94539
6487,300,8/31/2013 0:49,MLK Library,11,8/31/2013 0:54,SJSU - San Salvador at 9th,16,31,Customer,95112
7207,334,8/31/2013 16:25,Mountain View Caltrain Station,28,8/31/2013 16:31,Evelyn Park and Ride,30,27,Customer,94539
6787,341,8/31/2013 12:33,Park at Olive,38,8/31/2013 12:39,California Ave Caltrain Station,36,152,Subscriber,94040
7425,350,8/31/2013 21:11,San Pedro Square,6,8/31/2013 21:17,San Jose Diridon Caltrain Station,2,245,Subscriber,95126
6894,374,8/31/2013 13:28,Paseo de San Antonio,7,8/31/2013 13:34,MLK Library,11,77,Subscriber,95112
6682,378,8/31/2013 11:32,Rengstorff Avenue / California Street,33,8/31/2013 11:38,San Antonio Caltrain Station,29,139,Customer,94539
7006,382,8/31/2013 14:22,San Jose Diridon Caltrain Station,2,8/31/2013 14:28,San Pedro Square,6,102,Subscriber,95126
6625,387,8/31/2013 11:05,Evelyn Park and Ride,30,8/31/2013 11:11,Mountain View Caltrain Station,28,139,Customer,94539
7083,439,8/31/2013 15:06,Redwood City Public Library,24,8/31/2013 15:13,Franklin at Maple,21,177,Subscriber,94063
7230,496,8/31/2013 16:42,Paseo de San Antonio,7,8/31/2013 16:50,San Jose Diridon Caltrain Station,2,683,Subscriber,95126
6805,577,8/31/2013 12:43,Palo Alto Caltrain Station,34,8/31/2013 12:53,Palo Alto Caltrain Station,34,257,Subscriber,94027
7408,587,8/31/2013 20:03,San Jose Diridon Caltrain Station,2,8/31/2013 20:13,Paseo de San Antonio,7,102,Subscriber,95126
7321,616,8/31/2013 17:51,San Jose Diridon Caltrain Station,2,8/31/2013 18:01,Paseo de San Antonio,7,664,Customer,95113
7322,617,8/31/2013 17:51,San Jose Diridon Caltrain Station,2,8/31/2013 18:01,Paseo de San Antonio,7,661,Customer,95113
7023,631,8/31/2013 14:34,Cowper at University,37,8/31/2013 14:44,University and Emerson,35,150,Customer,19803
7410,637,8/31/2013 20:09,San Jose Diridon Caltrain Station,2,8/31/2013 20:19,San Jose City Hall,10,58,Subscriber,95112
7409,644,8/31/2013 20:09,San Jose Diridon Caltrain Station,2,8/31/2013 20:19,San Jose City Hall,10,61,Subscriber,95112
7022,647,8/31/2013 14:33,Cowper at University,37,8/31/2013 14:44,University and Emerson,35,100,Customer,19803
7190,653,8/31/2013 16:14,Mountain View City Hall,27,8/31/2013 16:25,Rengstorff Avenue / California Street,33,22,Subscriber,94040
6557,665,8/31/2013 10:03,San Jose City Hall,10,8/31/2013 10:14,San Jose Diridon Caltrain Station,2,107,Subscriber,95112
7336,669,8/31/2013 18:05,Rengstorff Avenue / California Street,33,8/31/2013 18:16,Mountain View Caltrain Station,28,123,Customer,94043
6556,670,8/31/2013 10:03,San Jose City Hall,10,8/31/2013 10:14,San Jose Diridon Caltrain Station,2,643,Subscriber,95112
7014,680,8/31/2013 14:27,Evelyn Park and Ride,30,8/31/2013 14:38,Mountain View Caltrain Station,28,27,Subscriber,94041
6978,689,8/31/2013 14:12,Cowper at University,37,8/31/2013 14:24,California Ave Caltrain Station,36,15,Subscriber,94301
7173,694,8/31/2013 16:06,San Jose Diridon Caltrain Station,2,8/31/2013 16:18,MLK Library,11,86,Subscriber,95126
6579,738,8/31/2013 10:28,Mountain View Caltrain Station,28,8/31/2013 10:41,Rengstorff Avenue / California Street,33,153,Customer,94040
6577,776,8/31/2013 10:27,Mountain View Caltrain Station,28,8/31/2013 10:40,Rengstorff Avenue / California Street,33,105,Subscriber,94040
6533,820,8/31/2013 9:24,Rengstorff Avenue / California Street,33,8/31/2013 9:37,Mountain View City Hall,27,140,Subscriber,94040
7109,866,8/31/2013 15:26,University and Emerson,35,8/31/2013 15:40,Park at Olive,38,87,Customer,94539
7134,881,8/31/2013 15:43,Rengstorff Avenue / California Street,33,8/31/2013 15:57,Mountain View City Hall,27,22,Subscriber,94040
6738,910,8/31/2013 11:58,Washington at Kearney,46,8/31/2013 12:13,Grant Avenue at Columbus Avenue,73,502,Subscriber,94103
6739,910,8/31/2013 11:58,Washington at Kearney,46,8/31/2013 12:13,Grant Avenue at Columbus Avenue,73,530,Subscriber,94103
6532,911,8/31/2013 9:23,Rengstorff Avenue / California Street,33,8/31/2013 9:38,Mountain View City Hall,27,241,Customer,94040
6783,966,8/31/2013 12:30,California Ave Caltrain Station,36,8/31/2013 12:47,Palo Alto Caltrain Station,34,94,Subscriber,94301
7312,975,8/31/2013 17:38,SJSU - San Salvador at 9th,16,8/31/2013 17:54,San Pedro Square,6,109,Customer,95112
7130,1017,8/31/2013 15:42,Park at Olive,38,8/31/2013 15:59,San Antonio Caltrain Station,29,72,Customer,94539
6643,1060,8/31/2013 11:13,Mountain View Caltrain Station,28,8/31/2013 11:30,Rengstorff Avenue / California Street,33,139,Customer,94539
6705,1088,8/31/2013 11:49,San Antonio Caltrain Station,29,8/31/2013 12:07,Park at Olive,38,127,Customer,94539
6767,1110,8/31/2013 12:20,California Ave Caltrain Station,36,8/31/2013 12:39,University and Emerson,35,100,Customer,10003
6766,1125,8/31/2013 12:20,California Ave Caltrain Station,36,8/31/2013 12:39,University and Emerson,35,87,Customer,10003
6757,1186,8/31/2013 12:13,Park at Olive,38,8/31/2013 12:33,Palo Alto Caltrain Station,34,41,Customer,94539
7420,1261,8/31/2013 21:00,Cowper at University,37,8/31/2013 21:21,California Ave Caltrain Station,36,206,Customer,10036
7386,1270,8/31/2013 19:04,California Ave Caltrain Station,36,8/31/2013 19:26,University and Emerson,35,103,Customer,94306
7419,1270,8/31/2013 20:59,Cowper at University,37,8/31/2013 21:21,California Ave Caltrain Station,36,59,Customer,94306
7169,1362,8/31/2013 16:01,San Antonio Caltrain Station,29,8/31/2013 16:24,Mountain View Caltrain Station,28,120,Customer,94539
7384,1398,8/31/2013 19:02,California Ave Caltrain Station,36,8/31/2013 19:26,University and Emerson,35,9,Customer,10036
6856,1487,8/31/2013 13:11,Park at Olive,38,8/31/2013 13:36,Rengstorff Avenue / California Street,33,84,Customer,94043
6854,1501,8/31/2013 13:11,Park at Olive,38,8/31/2013 13:36,Rengstorff Avenue / California Street,33,123,Customer,94043
7141,1625,8/31/2013 15:45,Mountain View City Hall,27,8/31/2013 16:12,Mountain View City Hall,27,141,Subscriber,94041
6702,1721,8/31/2013 11:44,San Antonio Caltrain Station,29,8/31/2013 12:13,Park at Olive,38,152,Subscriber,94040
7195,2049,8/31/2013 16:19,Cowper at University,37,8/31/2013 16:53,Cowper at University,37,93,Customer,94301
7194,2082,8/31/2013 16:18,Cowper at University,37,8/31/2013 16:53,Cowper at University,37,83,Customer,94301
6730,2503,8/31/2013 11:55,Rengstorff Avenue / California Street,33,8/31/2013 12:37,Park at Olive,38,14,Customer,94043
6725,2536,8/31/2013 11:54,Rengstorff Avenue / California Street,33,8/31/2013 12:37,Park at Olive,38,123,Customer,94043
7035,2731,8/31/2013 14:40,Evelyn Park and Ride,30,8/31/2013 15:26,Evelyn Park and Ride,30,155,Customer,94041
7028,2888,8/31/2013 14:37,Evelyn Park and Ride,30,8/31/2013 15:25,Evelyn Park and Ride,30,137,Customer,94041
7225,2925,8/31/2013 16:38,San Jose City Hall,10,8/31/2013 17:27,San Jose City Hall,10,101,Customer,
7307,7970,8/31/2013 17:35,Mountain View Caltrain Station,28,8/31/2013 19:48,Mountain View Caltrain Station,28,120,Customer,94086
7143,12303,8/31/2013 15:45,Mountain View Caltrain Station,28,8/31/2013 19:10,Mountain View Caltrain Station,28,142,Customer,
7005,17227,8/31/2013 14:21,Palo Alto Caltrain Station,34,8/31/2013 19:08,Palo Alto Caltrain Station,34,94,Customer,94117
7424,63115,8/31/2013 21:08,SJSU - San Salvador at 9th,16,9/1/2013 14:40,SJSU - San Salvador at 9th,16,12,Customer,95112
7446,159,9/1/2013 0:23,Broadway at Main,25,9/1/2013 0:25,Franklin at Maple,21,239,Subscriber,94063
7466,39751,9/1/2013 4:06,MLK Library,11,9/1/2013 15:08,San Jose City Hall,10,30,Customer,95035
7488,842,9/1/2013 8:46,Rengstorff Avenue / California Street,33,9/1/2013 9:00,Mountain View Caltrain Station,28,84,Subscriber,94040
7507,369,9/1/2013 9:37,Washington at Kearney,46,9/1/2013 9:43,Market at Sansome,77,550,Subscriber,94133
7508,867,9/1/2013 9:38,Mountain View Caltrain Station,28,9/1/2013 9:52,Rengstorff Avenue / California Street,33,11,Subscriber,94040
7541,517,9/1/2013 10:21,Mountain View Caltrain Station,28,9/1/2013 10:30,Mountain View Caltrain Station,28,153,Subscriber,94043
7560,2619,9/1/2013 10:41,St James Park,13,9/1/2013 11:24,San Pedro Square,6,146,Customer,95112
7574,319,9/1/2013 10:49,Franklin at Maple,21,9/1/2013 10:54,Redwood City Caltrain Station,22,239,Subscriber,94063
7610,845,9/1/2013 11:11,Mountain View City Hall,27,9/1/2013 11:25,Rengstorff Avenue / California Street,33,138,Customer,95051
7633,1289,9/1/2013 11:30,San Salvador at 1st,8,9/1/2013 11:51,Arena Green / SAP Center,14,76,Customer,95113
7641,1106,9/1/2013 11:33,San Salvador at 1st,8,9/1/2013 11:51,Arena Green / SAP Center,14,89,Customer,95113
7662,491,9/1/2013 11:50,San Pedro Square,6,9/1/2013 11:59,St James Park,13,40,Customer,95112
7666,1391,9/1/2013 11:52,Arena Green / SAP Center,14,9/1/2013 12:15,Arena Green / SAP Center,14,89,Customer,95113
7667,1383,9/1/2013 11:52,Arena Green / SAP Center,14,9/1/2013 12:15,Arena Green / SAP Center,14,76,Customer,95113
7688,2628,9/1/2013 11:59,San Jose Diridon Caltrain Station,2,9/1/2013 12:43,San Pedro Square,6,245,Customer,94127
7712,1408,9/1/2013 12:10,San Antonio Caltrain Station,29,9/1/2013 12:34,Rengstorff Avenue / California Street,33,157,Subscriber,94040
7734,1258,9/1/2013 12:20,Arena Green / SAP Center,14,9/1/2013 12:41,San Salvador at 1st,8,89,Customer,95113
7736,1249,9/1/2013 12:20,Arena Green / SAP Center,14,9/1/2013 12:41,San Salvador at 1st,8,76,Customer,95113
7741,1305,9/1/2013 12:24,Cowper at University,37,9/1/2013 12:45,Cowper at University,37,144,Customer,94301
7749,1501,9/1/2013 12:27,Japantown,9,9/1/2013 12:52,San Jose City Hall,10,638,Customer,
7751,1486,9/1/2013 12:27,Japantown,9,9/1/2013 12:52,San Jose City Hall,10,640,Customer,
7782,2027,9/1/2013 12:47,Palo Alto Caltrain Station,34,9/1/2013 13:20,Palo Alto Caltrain Station,34,163,Customer,94103
7783,1327,9/1/2013 12:45,Rengstorff Avenue / California Street,33,9/1/2013 13:07,Mountain View Caltrain Station,28,138,Subscriber,94040
7785,1158,9/1/2013 12:51,San Jose Diridon Caltrain Station,2,9/1/2013 13:10,Japantown,9,96,Subscriber,94040
7799,26128,9/1/2013 12:56,Franklin at Maple,21,9/1/2013 20:12,Franklin at Maple,21,205,Customer,94063
7805,26100,9/1/2013 12:57,Franklin at Maple,21,9/1/2013 20:12,Franklin at Maple,21,217,Customer,94063
7830,814,9/1/2013 13:12,San Jose Diridon Caltrain Station,2,9/1/2013 13:25,San Jose Civic Center,3,37,Customer,94116
7831,797,9/1/2013 13:12,San Jose Diridon Caltrain Station,2,9/1/2013 13:25,San Jose Civic Center,3,643,Customer,94116
7843,587,9/1/2013 13:25,Japantown,9,9/1/2013 13:35,MLK Library,11,96,Subscriber,94040
7887,983,9/1/2013 13:41,San Pedro Square,6,9/1/2013 13:58,San Jose Civic Center,3,109,Customer,95008
7900,1887,9/1/2013 13:47,Evelyn Park and Ride,30,9/1/2013 14:19,Evelyn Park and Ride,30,10,Customer,93940
7901,1857,9/1/2013 13:48,Evelyn Park and Ride,30,9/1/2013 14:19,Evelyn Park and Ride,30,155,Customer,93940
7939,382,9/1/2013 14:06,Mountain View City Hall,27,9/1/2013 14:12,Mountain View Caltrain Station,28,149,Subscriber,94040
7979,6364,9/1/2013 14:34,California Ave Caltrain Station,36,9/1/2013 16:20,California Ave Caltrain Station,36,16,Customer,94301
7992,1657,9/1/2013 14:36,Redwood City Public Library,24,9/1/2013 15:04,Redwood City Caltrain Station,22,255,Customer,94611
8108,1447,9/1/2013 15:32,St James Park,13,9/1/2013 15:56,St James Park,13,40,Customer,95112
8110,1408,9/1/2013 15:32,St James Park,13,9/1/2013 15:55,St James Park,13,90,Customer,95112
8121,603,9/1/2013 15:36,SJSU 4th at San Carlos,12,9/1/2013 15:46,San Jose Diridon Caltrain Station,2,64,Subscriber,94040
8132,453,9/1/2013 15:41,Evelyn Park and Ride,30,9/1/2013 15:48,Evelyn Park and Ride,30,43,Customer,94041
8142,689,9/1/2013 15:47,San Jose Civic Center,3,9/1/2013 15:59,San Jose Diridon Caltrain Station,2,680,Customer,94116
8144,647,9/1/2013 15:48,San Jose Civic Center,3,9/1/2013 15:59,San Jose Diridon Caltrain Station,2,37,Customer,94116
8145,1141,9/1/2013 15:51,Evelyn Park and Ride,30,9/1/2013 16:10,Mountain View Caltrain Station,28,27,Customer,94041
8147,1236,9/1/2013 15:51,Evelyn Park and Ride,30,9/1/2013 16:12,Mountain View Caltrain Station,28,43,Customer,94041
8222,4224,9/1/2013 16:22,Evelyn Park and Ride,30,9/1/2013 17:33,Evelyn Park and Ride,30,10,Customer,
8224,4182,9/1/2013 16:23,Evelyn Park and Ride,30,9/1/2013 17:32,Evelyn Park and Ride,30,155,Customer,
8243,247,9/1/2013 16:34,Redwood City Caltrain Station,22,9/1/2013 16:38,Franklin at Maple,21,228,Subscriber,94063
8264,1937,9/1/2013 16:53,Japantown,9,9/1/2013 17:25,San Jose City Hall,10,196,Customer,7882
8265,1902,9/1/2013 16:53,Japantown,9,9/1/2013 17:25,San Jose City Hall,10,653,Customer,7882
8288,1734,9/1/2013 17:19,Mountain View Caltrain Station,28,9/1/2013 17:48,Evelyn Park and Ride,30,123,Customer,94041
8291,1501,9/1/2013 17:21,San Salvador at 1st,8,9/1/2013 17:46,San Jose Diridon Caltrain Station,2,25,Customer,94127
8292,1459,9/1/2013 17:21,San Salvador at 1st,8,9/1/2013 17:46,San Jose Diridon Caltrain Station,2,76,Customer,53703
8313,918,9/1/2013 17:49,MLK Library,11,9/1/2013 18:04,Japantown,9,53,Customer,7882
8314,880,9/1/2013 17:49,MLK Library,11,9/1/2013 18:04,Japantown,9,653,Customer,7882
8344,653,9/1/2013 18:17,San Salvador at 1st,8,9/1/2013 18:28,MLK Library,11,245,Customer,
8345,651,9/1/2013 18:17,San Salvador at 1st,8,9/1/2013 18:28,MLK Library,11,680,Customer,95054
8352,2238,9/1/2013 18:23,Santa Clara at Almaden,4,9/1/2013 19:00,Santa Clara at Almaden,4,188,Customer,95110
8353,2251,9/1/2013 18:23,Santa Clara at Almaden,4,9/1/2013 19:00,Santa Clara at Almaden,4,237,Customer,94025
8365,785,9/1/2013 18:31,MLK Library,11,9/1/2013 18:44,Japantown,9,86,Customer,95054
8366,769,9/1/2013 18:31,MLK Library,11,9/1/2013 18:43,Japantown,9,77,Customer,
8394,277,9/1/2013 19:33,San Salvador at 1st,8,9/1/2013 19:38,MLK Library,11,89,Subscriber,95112
8398,416,9/1/2013 19:39,MLK Library,11,9/1/2013 19:45,San Pedro Square,6,96,Subscriber,95112
8408,3439,9/1/2013 19:53,Evelyn Park and Ride,30,9/1/2013 20:50,Evelyn Park and Ride,30,123,Customer,94720
8416,252,9/1/2013 20:20,SJSU 4th at San Carlos,12,9/1/2013 20:24,San Salvador at 1st,8,53,Subscriber,95112
8451,927,9/1/2013 22:52,SJSU - San Salvador at 9th,16,9/1/2013 23:07,San Jose City Hall,10,146,Customer,94588
8452,889,9/1/2013 22:53,SJSU - San Salvador at 9th,16,9/1/2013 23:07,San Jose City Hall,10,31,Customer,94588
8455,829,9/1/2013 22:54,SJSU - San Salvador at 9th,16,9/1/2013 23:07,San Jose City Hall,10,46,Customer,94566
8456,802,9/1/2013 22:54,SJSU - San Salvador at 9th,16,9/1/2013 23:08,San Jose City Hall,10,246,Customer,95112
8457,755,9/1/2013 22:54,SJSU - San Salvador at 9th,16,9/1/2013 23:07,San Jose City Hall,10,12,Customer,95112
8532,15754,9/2/2013 8:01,MLK Library,11,9/2/2013 12:23,San Pedro Square,6,669,Customer,95110
8538,810,9/2/2013 8:33,Washington at Kearney,46,9/2/2013 8:47,Market at 10th,67,550,Subscriber,94133
8569,226,9/2/2013 9:10,Evelyn Park and Ride,30,9/2/2013 9:14,Mountain View Caltrain Station,28,128,Subscriber,94123
8595,2313,9/2/2013 9:56,Redwood City Caltrain Station,22,9/2/2013 10:34,Redwood City Caltrain Station,22,239,Customer,94062
8793,4272,9/2/2013 12:29,Arena Green / SAP Center,14,9/2/2013 13:40,Arena Green / SAP Center,14,665,Customer,95124
8794,4243,9/2/2013 12:29,Arena Green / SAP Center,14,9/2/2013 13:40,Arena Green / SAP Center,14,668,Customer,95124
8800,870,9/2/2013 12:30,2nd at South Park,64,9/2/2013 12:45,Embarcadero at Vallejo,48,345,Customer,94107
8801,834,9/2/2013 12:30,2nd at South Park,64,9/2/2013 12:44,Embarcadero at Vallejo,48,492,Customer,94107
8822,1083,9/2/2013 12:42,2nd at South Park,64,9/2/2013 13:00,Townsend at 7th,65,442,Customer,94107
8872,1551,9/2/2013 13:22,Washington at Kearney,46,9/2/2013 13:48,2nd at Townsend,61,443,Customer,94158
8875,1486,9/2/2013 13:23,Washington at Kearney,46,9/2/2013 13:48,2nd at Townsend,61,265,Customer,94108
8905,2315,9/2/2013 13:38,Park at Olive,38,9/2/2013 14:16,Park at Olive,38,51,Customer,94306
8937,1670,9/2/2013 14:01,Arena Green / SAP Center,14,9/2/2013 14:29,Arena Green / SAP Center,14,668,Customer,93705
8944,870,9/2/2013 14:09,Santa Clara at Almaden,4,9/2/2013 14:23,SJSU - San Salvador at 9th,16,67,Customer,95112
8946,1199,9/2/2013 14:10,Arena Green / SAP Center,14,9/2/2013 14:30,Arena Green / SAP Center,14,186,Customer,93705
8984,1551,9/2/2013 14:30,Arena Green / SAP Center,14,9/2/2013 14:56,Arena Green / SAP Center,14,668,Customer,93705
8987,1513,9/2/2013 14:31,Arena Green / SAP Center,14,9/2/2013 14:56,Arena Green / SAP Center,14,186,Customer,93705
9002,231,9/2/2013 14:39,San Jose Civic Center,3,9/2/2013 14:43,Adobe on Almaden,5,641,Subscriber,95125
9004,2235,9/2/2013 14:39,San Antonio Caltrain Station,29,9/2/2013 15:16,California Ave Caltrain Station,36,72,Customer,89511
9008,517,9/2/2013 14:45,Adobe on Almaden,5,9/2/2013 14:54,San Jose Diridon Caltrain Station,2,609,Subscriber,95125
9037,573,9/2/2013 15:05,Washington at Kearney,46,9/2/2013 15:14,Market at 4th,76,275,Customer,90066
9069,940,9/2/2013 15:20,Arena Green / SAP Center,14,9/2/2013 15:36,Arena Green / SAP Center,14,662,Subscriber,95125
9076,609,9/2/2013 15:26,SJSU - San Salvador at 9th,16,9/2/2013 15:37,San Jose City Hall,10,106,Customer,95112
9083,117,9/2/2013 15:36,Arena Green / SAP Center,14,9/2/2013 15:38,Arena Green / SAP Center,14,186,Subscriber,95125
9085,517,9/2/2013 15:39,Arena Green / SAP Center,14,9/2/2013 15:47,San Jose City Hall,10,82,Subscriber,95125
9120,1077,9/2/2013 16:13,MLK Library,11,9/2/2013 16:31,San Pedro Square,6,658,Customer,95123
9142,2656,9/2/2013 16:32,Mountain View Caltrain Station,28,9/2/2013 17:16,Rengstorff Avenue / California Street,33,43,Customer,94041
9143,2649,9/2/2013 16:32,Mountain View Caltrain Station,28,9/2/2013 17:16,Rengstorff Avenue / California Street,33,27,Customer,94041
9175,511,9/2/2013 17:06,Washington at Kearney,46,9/2/2013 17:15,Market at Sansome,77,354,Subscriber,94114
9191,848,9/2/2013 17:32,Rengstorff Avenue / California Street,33,9/2/2013 17:46,Mountain View Caltrain Station,28,43,Customer,94041
9192,765,9/2/2013 17:33,Rengstorff Avenue / California Street,33,9/2/2013 17:45,Mountain View Caltrain Station,28,27,Customer,94041
9195,4556,9/2/2013 17:44,Redwood City Public Library,24,9/2/2013 19:00,Redwood City Public Library,24,258,Customer,94022
9198,4441,9/2/2013 17:46,Redwood City Public Library,24,9/2/2013 19:00,Redwood City Public Library,24,132,Customer,94063
9256,353,9/2/2013 19:09,Redwood City Caltrain Station,22,9/2/2013 19:15,Redwood City Caltrain Station,22,207,Subscriber,94110
9257,2355,9/2/2013 19:09,San Jose Civic Center,3,9/2/2013 19:48,San Jose Civic Center,3,187,Customer,95119
9270,1038,9/2/2013 19:17,SJSU 4th at San Carlos,12,9/2/2013 19:35,San Jose Diridon Caltrain Station,2,180,Customer,94304
9271,1643,9/2/2013 19:19,SJSU - San Salvador at 9th,16,9/2/2013 19:46,MLK Library,11,86,Customer,95112
9276,764,9/2/2013 19:22,SJSU 4th at San Carlos,12,9/2/2013 19:35,San Jose Diridon Caltrain Station,2,184,Customer,7024
9369,157,9/3/2013 0:29,St James Park,13,9/3/2013 0:31,St James Park,13,34,Customer,95123
9379,801,9/3/2013 6:32,Rengstorff Avenue / California Street,33,9/3/2013 6:46,Mountain View Caltrain Station,28,157,Subscriber,94043
9440,634,9/3/2013 8:35,Rengstorff Avenue / California Street,33,9/3/2013 8:46,Mountain View Caltrain Station,28,49,Subscriber,94040
9444,60,9/3/2013 8:37,Redwood City Public Library,24,9/3/2013 8:38,Redwood City Public Library,24,239,Subscriber,94105
9459,340,9/3/2013 8:57,Evelyn Park and Ride,30,9/3/2013 9:03,Mountain View Caltrain Station,28,137,Subscriber,94123
9463,85,9/3/2013 9:01,California Ave Caltrain Station,36,9/3/2013 9:02,California Ave Caltrain Station,36,168,Subscriber,94306
9468,11021,9/3/2013 9:04,Washington at Kearney,46,9/3/2013 12:08,Embarcadero at Sansome,60,548,Customer,60514
9469,11016,9/3/2013 9:05,Washington at Kearney,46,9/3/2013 12:08,Embarcadero at Sansome,60,359,Customer,60514
9489,5637,9/3/2013 9:35,Washington at Kearney,46,9/3/2013 11:09,Clay at Battery,41,493,Customer,90026
9490,5594,9/3/2013 9:36,Washington at Kearney,46,9/3/2013 11:09,Clay at Battery,41,558,Customer,90026
9500,264,9/3/2013 9:47,Cowper at University,37,9/3/2013 9:52,University and Emerson,35,93,Subscriber,94301
9523,1095,9/3/2013 10:10,Franklin at Maple,21,9/3/2013 10:28,Franklin at Maple,21,205,Customer,94061
9578,1470,9/3/2013 11:25,Franklin at Maple,21,9/3/2013 11:49,Franklin at Maple,21,205,Customer,94061
9605,309,9/3/2013 11:39,Redwood City Caltrain Station,22,9/3/2013 11:44,Franklin at Maple,21,207,Customer,94063
9619,568,9/3/2013 11:44,Adobe on Almaden,5,9/3/2013 11:53,SJSU 4th at San Carlos,12,659,Subscriber,94536
9620,1005,9/3/2013 11:44,Adobe on Almaden,5,9/3/2013 12:01,San Jose Diridon Caltrain Station,2,654,Customer,95125
9625,1730,9/3/2013 11:51,Franklin at Maple,21,9/3/2013 12:19,Palo Alto Caltrain Station,34,217,Customer,94063
9632,1038,9/3/2013 11:56,Franklin at Maple,21,9/3/2013 12:14,Redwood City Public Library,24,228,Customer,94061
9633,3602,9/3/2013 11:58,Cowper at University,37,9/3/2013 12:58,Cowper at University,37,118,Customer,94301
9636,447,9/3/2013 12:03,Santa Clara at Almaden,4,9/3/2013 12:11,Paseo de San Antonio,7,102,Customer,95112
9641,296,9/3/2013 12:07,Redwood City Public Library,24,9/3/2013 12:12,Redwood City Caltrain Station,22,213,Subscriber,94403
9683,543,9/3/2013 12:26,SJSU 4th at San Carlos,12,9/3/2013 12:35,Adobe on Almaden,5,673,Subscriber,94536
9735,407,9/3/2013 13:25,Cowper at University,37,9/3/2013 13:32,Palo Alto Caltrain Station,34,144,Customer,94063
9755,159,9/3/2013 13:34,SJSU 4th at San Carlos,12,9/3/2013 13:37,Paseo de San Antonio,7,24,Subscriber,95062
9809,1151,9/3/2013 14:10,Park at Olive,38,9/3/2013 14:29,Palo Alto Caltrain Station,34,51,Customer,20001
9810,323,9/3/2013 14:11,Adobe on Almaden,5,9/3/2013 14:16,MLK Library,11,646,Subscriber,94041
9824,1003,9/3/2013 14:26,Washington at Kearney,46,9/3/2013 14:43,2nd at South Park,64,606,Subscriber,95032
9834,1207,9/3/2013 14:44,California Ave Caltrain Station,36,9/3/2013 15:04,University and Emerson,35,152,Customer,94305
9888,1804,9/3/2013 15:38,Palo Alto Caltrain Station,34,9/3/2013 16:08,Park at Olive,38,217,Customer,20001
9894,487,9/3/2013 15:45,SJSU - San Salvador at 9th,16,9/3/2013 15:53,MLK Library,11,67,Customer,95112
9900,306,9/3/2013 15:49,Park at Olive,38,9/3/2013 15:54,California Ave Caltrain Station,36,111,Subscriber,94039
9931,318,9/3/2013 16:10,California Ave Caltrain Station,36,9/3/2013 16:15,Park at Olive,38,111,Subscriber,94039
9932,701,9/3/2013 16:12,Washington at Kearney,46,9/3/2013 16:24,Spear at Folsom,49,623,Customer,94116
9959,1800,9/3/2013 16:29,Washington at Kearney,46,9/3/2013 16:59,Embarcadero at Vallejo,48,480,Customer,
10005,9378,9/3/2013 17:04,California Ave Caltrain Station,36,9/3/2013 19:40,California Ave Caltrain Station,36,16,Customer,94306
10006,733,9/3/2013 17:07,Rengstorff Avenue / California Street,33,9/3/2013 17:19,Mountain View City Hall,27,137,Customer,95051
10007,465,9/3/2013 17:07,Washington at Kearney,46,9/3/2013 17:14,Harry Bridges Plaza (Ferry Building),50,412,Subscriber,94920
10058,314,9/3/2013 17:35,Redwood City Caltrain Station,22,9/3/2013 17:41,Redwood City Public Library,24,211,Subscriber,94061
